store	week	hhincome1	hhincome2	hhincome3	hhincome4	hhincome5	hhincome6	hhincome7	hhincome8	hhincome9	hhincome10	hhincome11	hhincome12	hhincome13	hhincome14	hhincome15	hhincome16	hhincome17	hhincome18	hhincome19	hhincome20
71	47	10.0451	12.14904	10.96233	9.874218	10.56912	10.847	7.445836	12.85427	10.9794	10.25293	10.74913	9.926127	9.466294	8.65151	9.267106	10.41378	10.68482	10.10969	8.350888	11.77253
71	48	8.78513	10.68324	12.17405	11.48642	8.566212	10.13333	11.68205	10.07082	9.126852	11.43373	9.833229	10.25384	11.62324	10.20903	10.01891	11.69199	10.27973	11.93174	8.680124	9.921417
72	1	10.86841	10.83795	8.998713	9.497753	12.24923	10.84561	8.804801	7.608835	11.54607	10.8431	10.31983	10.16081	9.19091	9.111251	12.1875	10.73419	10.4478	11.65356	11.57466	9.592124
72	2	9.579748	12.22267	11.73186	10.54163	8.572567	11.68969	11.37948	10.32536	11.13306	10.96112	11.16826	10.3015	10.20265	10.61323	12.01833	10.43684	10.62661	10.11496	12.22011	11.86821
72	3	10.27503	11.16422	10.54083	11.59277	10.02985	9.415397	9.698068	10.57878	11.83834	11.70965	8.844127	10.59106	11.50036	9.418734	10.35514	12.17426	10.43976	10.10028	12.43369	10.61478
72	4	11.59405	10.14171	10.32289	9.787657	10.65628	13.16405	10.38039	9.792767	10.14501	11.28494	9.123109	9.997691	11.64499	11.41935	11.08564	11.4219	11.27467	8.870595	10.85866	10.39431
72	5	10.1531	11.13025	10.32318	11.11608	12.15335	11.447	10.5141	11.37924	9.50525	12.64246	10.44892	11.58462	9.336726	10.21275	10.21392	12.58132	10.33819	9.913742	9.902925	12.35714
72	6	11.68777	9.747441	12.06275	11.68691	11.15722	9.594487	10.32607	9.669211	12.33684	10.21565	11.66502	10.84176	9.406237	10.25344	9.929987	12.04522	11.64746	11.21483	11.80645	10.86117
72	7	11.34179	11.94888	11.608	9.860285	9.828139	9.587757	10.83603	11.95922	9.550718	10.29596	11.69664	11.79413	9.074251	10.55714	9.214195	11.573	9.330311	11.48432	10.43791	9.194494
72	8	9.35996	11.0648	10.50928	11.78188	9.702206	10.5091	9.120404	9.839499	10.02637	12.94598	10.50912	7.8138	10.89257	9.398234	11.99821	11.61429	9.936979	11.06787	11.20083	11.25891
72	9	9.904595	10.91494	9.203086	10.85742	11.95488	9.252341	11.45327	10.86267	11.05057	12.44532	11.96703	8.700533	11.20697	11.06892	10.27659	9.567342	9.563933	8.359928	11.17503	9.251982
72	10	9.10191	10.90474	13.06518	10.97672	7.881165	8.264434	9.151057	11.25095	11.8091	11.54761	9.880449	12.84108	9.343913	11.22846	10.94062	11.1849	10.95942	8.989351	9.843413	10.32131
72	11	12.00458	10.61938	9.129518	9.217607	10.5764	10.08225	11.35351	10.91366	11.07608	11.42793	9.064097	7.867927	9.139048	10.22656	9.579345	11.79416	11.14578	10.78608	10.89411	11.06818
72	12	10.70304	11.37206	12.05243	10.6643	12.37642	12.07903	9.592957	10.16116	8.658257	10.28542	9.218152	9.358387	11.57357	12.39005	10.08332	10.75375	11.90601	11.28466	11.88007	9.015626
72	13	10.21887	8.669035	9.953566	10.3859	10.26967	9.752668	10.23458	12.03601	12.46911	11.51065	13.01994	12.41612	9.48883	10.55183	8.674479	10.23508	10.84402	10.55185	11.76632	11.65931
72	14	10.16653	12.07731	10.31974	11.37187	11.06132	11.18647	11.08002	10.0056	11.06631	11.16292	10.99708	10.85646	9.553986	9.738566	12.08416	9.851729	11.48092	11.89698	12.18163	11.76895
72	15	11.18181	11.56575	9.810556	10.19038	11.64789	10.1408	10.84103	12.65745	10.45735	9.400436	9.51713	9.188666	9.100783	10.82528	12.63502	12.00736	11.50965	9.602381	11.39764	10.44915
72	16	11.24541	9.996234	10.25689	11.62538	9.502196	11.47161	11.5669	10.4765	9.466594	11.80889	9.249258	10.69298	10.14751	9.271283	9.155998	9.640594	11.17904	11.58446	9.60511	10.23168
72	17	11.35534	9.606122	11.2941	10.72073	11.95981	12.18188	8.684324	9.958596	9.628214	10.00584	11.00444	11.22026	9.671717	11.15311	11.62255	10.56933	10.12561	11.04223	11.23886	10.65481
72	18	10.50431	9.269373	11.14236	11.99886	11.28852	9.794002	10.12495	11.5433	11.59428	8.745436	9.981659	10.60691	10.44154	10.84963	9.803225	11.57606	10.90434	12.08836	9.9501	11.19463
72	19	11.04445	9.656001	11.20082	11.10922	10.5913	11.02053	11.73181	12.57958	9.877059	8.718472	11.2055	10.45442	8.723586	10.58693	10.57133	11.48376	10.82161	10.71341	12.11128	11.30017
72	20	9.306892	11.0605	9.697536	11.81742	12.85067	10.57445	11.87416	10.70691	10.02384	10.12992	10.93918	11.49843	10.17954	11.2587	10.4485	10.26385	10.75823	10.34086	11.58518	11.51724
72	21	11.60817	12.15218	9.75122	8.186457	11.29742	8.849424	8.170072	9.717921	11.68131	10.95052	11.94143	10.37495	10.8165	8.939294	12.17973	12.42875	12.40081	11.99821	12.08839	9.66016
72	22	9.076845	12.32258	10.33513	10.56641	10.117	10.11739	12.58015	10.25114	12.67135	10.41871	9.834253	10.12574	11.74163	10.14995	12.18451	10.25674	10.38773	10.36455	11.58479	9.920513
72	23	11.43555	9.712626	8.684856	10.71451	10.33374	10.69988	9.470622	12.22106	11.52929	10.8427	11.12496	11.73144	9.700778	9.969017	10.47422	9.445506	11.42695	9.806334	11.04823	10.78416
72	24	12.44489	12.52264	8.827949	11.71626	11.97156	10.90843	9.022093	9.454037	11.17894	9.415677	11.93197	11.63042	10.80791	11.79061	10.00054	10.32518	11.10131	10.01661	8.767551	11.57656
72	25	10.72049	10.75966	11.51507	8.796592	9.529417	10.56573	10.20505	9.842392	11.69053	10.1004	10.85074	9.910715	9.338434	11.4142	11.09047	9.848094	11.62051	8.115849	11.47028	10.81948
72	26	11.84395	11.44563	10.16955	11.81738	10.82868	10.47678	11.19208	12.98167	9.522799	10.18749	9.87854	11.41518	9.685171	10.53959	9.423944	8.961882	11.53879	9.01141	8.843998	10.67951
72	27	11.55037	8.372849	9.591083	10.25408	9.363136	9.749681	10.36098	12.11993	10.30829	11.65426	11.97976	10.47785	10.18451	10.79752	10.91816	11.07016	11.65837	8.529766	10.20051	10.31535
72	28	12.29075	10.5225	8.992626	8.925337	9.333255	11.51094	11.36682	10.36563	11.10723	9.715423	10.88213	10.58487	12.36402	11.18954	10.27393	10.87096	9.053157	9.579801	9.7975	10.38078
72	29	9.933074	10.85901	9.776999	10.2491	10.91484	11.56766	9.203209	11.58827	11.48455	9.600638	10.29768	10.40018	12.01797	11.42163	11.28055	11.36156	10.23721	10.42615	12.56901	12.30953
72	30	10.09293	9.357306	10.87829	11.31729	10.28753	10.33555	10.92753	8.951856	10.66309	9.668415	11.05309	12.05159	10.77646	12.95473	11.84298	12.04975	8.65269	10.41881	10.48459	12.09888
72	31	11.5755	11.96637	11.41604	11.05657	10.95478	10.59841	10.17908	9.336623	11.66992	9.506285	10.54881	11.04184	11.41271	10.96557	10.94585	9.118277	10.50778	9.269387	10.68566	11.9462
72	32	11.63926	11.67116	12.73902	9.627382	9.545323	12.20327	10.75493	11.19638	9.902557	11.00617	10.47419	9.980156	9.969973	8.550113	11.02583	11.19933	11.34608	11.09101	11.35667	11.45947
72	33	10.70769	10.59219	11.32239	10.73081	9.727168	10.1457	12.70794	10.18458	9.588984	13.13505	11.103	10.32766	10.95154	9.79367	10.15021	10.93353	11.52875	11.93585	11.83348	10.86886
72	34	10.29399	11.37398	10.57364	11.63953	9.81145	11.84175	10.32412	11.49462	8.714868	11.51251	9.897212	9.008474	10.44241	8.799395	9.295128	10.22715	9.905699	10.02249	11.39867	9.574327
72	35	11.34826	9.780676	12.52306	10.76563	9.996638	9.88448	9.873601	11.69758	10.63254	11.58695	11.34009	10.99864	10.58249	10.94977	10.72248	9.958419	8.71877	11.06678	9.79655	10.88257
72	36	9.96731	11.00308	11.63459	10.37012	10.17223	10.34527	11.06394	10.52118	12.7834	10.47049	11.29765	8.695858	8.944359	10.89781	11.0371	11.46149	9.914599	10.44589	9.96547	11.52339
72	37	10.39305	10.36601	11.13942	9.644055	11.11348	10.14792	11.9181	10.86001	11.76506	10.63295	9.075369	9.388011	12.51097	12.29848	10.00864	11.16452	11.48011	10.32234	9.491998	10.57569
72	38	10.88898	8.375721	10.36937	11.8114	9.522946	11.90457	10.94785	11.08959	10.01436	10.69697	9.969004	11.62078	11.72594	10.92289	12.95528	9.736476	10.66599	10.21601	9.07809	12.04425
72	39	10.54342	10.11939	10.26346	8.963243	12.11677	11.45399	13.02231	10.3811	11.19386	9.118176	10.4318	9.039426	10.48033	10.65237	11.85472	10.66589	10.54964	12.1188	10.16638	9.823941
72	40	10.16781	9.576904	12.34823	10.50208	11.40508	10.57974	11.02215	11.17803	10.49797	11.14747	12.21681	12.84161	8.793626	10.76261	9.920484	8.7194	11.4929	11.35895	10.89707	12.7385
72	41	10.03983	11.66334	8.767487	10.45441	11.43911	9.718475	9.779918	12.35956	10.69869	10.04786	10.3685	11.38981	10.37643	11.02496	9.50512	9.513021	11.06898	10.31452	12.0727	10.97573
72	42	10.69228	9.813915	11.08494	11.05607	10.5647	9.970457	10.20026	9.157696	9.516429	11.19092	10.11783	10.29337	10.13629	11.40872	10.65949	10.27051	10.13187	11.24936	11.90317	10.21607
72	43	12.13764	12.27801	11.68704	9.960363	11.28733	9.104798	12.05157	9.075337	8.708714	10.57065	12.67473	11.78487	10.21092	11.39017	13.01229	9.59439	11.53718	10.83523	11.47009	11.11186
72	44	10.25824	12.38704	9.558593	11.45866	9.232848	10.2455	12.22831	12.47462	11.05493	11.61569	10.44668	12.38386	11.89086	10.29892	10.93037	10.64891	11.06656	9.723634	9.422484	9.711712
72	45	11.02607	11.8132	11.22567	10.99245	13.85596	11.67937	11.83262	9.259136	11.57749	9.654147	10.54338	10.64401	10.78952	10.27805	11.5984	8.422446	11.58309	10.38577	10.92884	9.494122
72	46	12.67466	10.36493	9.934681	10.41685	11.60724	12.57753	11.8834	10.31585	10.0627	10.53058	11.24326	10.34868	9.956542	10.12944	12.7936	8.76043	10.63412	9.174002	10.18062	10.5927
72	47	10.67485	10.7501	12.82081	7.692871	11.16229	10.45658	10.95847	9.994323	8.784852	11.24864	10.1236	10.62628	10.97262	10.33105	11.37563	9.278012	8.55148	10.65302	9.3225	10.86062
72	48	8.341307	10.42008	10.96029	10.75254	9.848087	9.266866	10.71366	10.29086	10.28945	10.47104	11.33068	8.431593	12.35255	10.65432	9.473022	10.58125	11.79557	10.90219	11.01447	11.27183
73	1	10.21926	12.36546	9.920205	11.13186	10.21476	10.50626	11.40844	11.30279	10.2438	11.19478	10.25573	10.45418	11.85013	10.15963	9.494086	10.66409	9.189021	11.69169	9.806031	10.41336
73	2	10.49727	9.625203	10.42144	10.80615	11.17364	9.258463	10.13647	10.49396	10.57142	11.18989	9.32801	8.140878	9.09764	8.667275	10.47337	10.18742	10.18064	11.2648	11.81407	10.07117
73	3	11.94555	12.27265	11.46894	11.07208	13.19148	11.76504	10.5292	9.787954	11.31483	11.32083	10.33769	9.953504	11.78966	7.260474	11.97904	12.4208	9.265789	8.5606	9.233744	8.792397
73	4	11.34789	10.20488	9.808967	9.880094	10.87343	10.48469	10.98044	10.61067	10.8478	11.82712	11.74908	10.6108	11.43721	10.58086	12.29314	10.29749	10.9988	10.93576	11.97762	10.28578
73	5	9.635644	10.17277	10.63992	9.943327	10.53341	11.55151	9.907972	10.95748	9.57171	8.994018	10.7833	11.924	10.06628	9.859082	9.928667	10.77799	10.70887	9.552999	10.06473	11.12868
73	6	11.11678	11.8783	11.38181	9.761497	9.197351	9.34039	10.64198	10.4844	9.722399	10.76397	8.846816	10.02096	11.27851	10.96771	10.1861	11.80756	8.545552	12.47547	11.66508	10.00358
73	7	8.965445	10.89332	9.822847	11.60728	11.49977	9.147714	10.53733	12.38419	10.49786	9.777456	11.22461	10.6557	10.37963	10.71825	11.52348	9.295967	11.56398	11.87731	10.34865	10.63923
73	8	10.82228	11.02687	12.13029	11.34451	9.61277	9.248209	9.611834	9.103395	8.034879	10.61775	9.222795	11.75371	11.79656	10.72731	9.988315	9.581939	10.44103	10.47494	10.69405	9.7965
73	9	10.62515	12.43098	10.6859	9.923648	11.76236	10.71971	11.01252	10.51662	11.5375	11.83635	11.59328	11.51547	9.363864	10.02343	10.65096	9.682187	11.51394	10.54519	10.62891	10.84481
73	10	10.15283	12.03255	9.896504	10.87016	11.11506	10.4189	11.12152	12.45897	10.89225	11.96453	9.948831	11.64419	11.06444	10.53929	11.50852	10.27853	12.87139	9.092276	10.56595	10.0006
73	11	11.82815	10.75204	9.543087	10.10348	10.81412	10.31191	12.20087	11.18115	10.51683	12.00707	10.67176	11.20876	10.43574	9.970718	11.66181	12.58192	11.62014	10.23263	12.44605	10.95826
73	12	11.76256	10.73702	10.18824	9.662421	10.80211	10.56849	10.43105	10.89468	10.02566	10.77802	9.555396	10.22129	10.18507	8.492189	11.75715	10.57582	10.33323	12.72645	10.64598	11.13804
73	13	11.50039	11.35147	10.84094	10.36306	11.25216	10.33522	10.86923	11.48727	11.62049	9.214622	11.33905	11.70365	12.63645	10.37737	11.46605	9.800241	9.321694	9.945966	11.23216	10.24646
73	14	9.925423	10.76984	11.26599	10.75655	11.97827	10.86106	9.967325	9.875916	11.35192	12.05235	9.876341	10.38292	10.07579	10.68053	11.05911	10.05885	11.28251	10.80323	9.06599	8.884459
73	15	10.32373	11.53001	11.11839	9.297611	10.56021	11.07224	9.366659	11.56766	11.06682	11.4124	11.60926	9.915198	10.28394	10.78422	8.323612	9.184587	11.39298	9.59683	10.37055	8.930316
73	16	10.6693	10.15924	10.34383	9.984817	12.08731	11.6133	9.967838	11.07224	10.33033	12.63741	11.03568	11.71329	11.85056	11.65333	10.2389	11.28886	10.94736	10.76475	10.79098	11.78221
73	17	10.04142	10.62422	9.121365	10.34804	10.95745	12.06275	10.31753	10.34619	10.9158	8.307912	11.72052	10.36894	11.65586	10.50996	9.253407	9.751344	9.123989	10.54735	11.42977	10.23121
73	18	11.53532	9.203958	9.788023	10.83824	9.105446	9.473977	11.448	10.51483	10.20339	10.1734	9.268708	9.932125	12.90507	10.00494	8.781899	11.23373	8.31489	10.20285	10.78322	11.23902
73	19	10.65618	11.04434	10.7096	11.28894	11.62486	10.29311	12.76304	9.122014	11.46099	10.91079	11.38224	11.49295	10.36474	9.623259	9.734111	9.405774	9.130939	10.69468	11.22598	10.62195
73	20	9.756071	11.40508	9.175744	11.3687	10.36979	11.22223	11.02469	9.659389	10.11035	9.806992	9.550298	11.03353	10.01743	8.521626	10.29318	10.86783	9.702822	11.48441	11.27779	9.784566
73	21	10.92743	10.00976	10.17594	11.25063	11.44018	12.32043	9.808054	10.82234	8.770032	11.74679	10.99516	10.10228	10.36868	10.96385	11.20182	11.89945	12.0548	9.839684	10.65158	9.644404
73	22	10.83248	9.093013	10.81979	10.56418	9.368303	11.03149	10.41097	10.35505	10.62898	9.725772	11.75366	11.37761	9.376178	9.342666	11.29723	11.17394	9.302485	11.00606	11.92988	12.57772
73	23	9.14509	10.05468	11.00617	8.586113	10.93769	10.90585	11.22789	10.70733	11.71341	9.579569	9.962238	8.872652	9.184123	10.7538	10.3738	10.52646	9.507047	11.10373	11.36653	10.84178
73	24	8.609087	9.114814	9.814351	10.53185	11.22394	9.854683	10.73233	11.20245	10.09099	9.716253	8.948454	12.46863	11.01709	9.888232	10.52264	11.03283	11.51914	10.28244	10.62919	9.587203
73	25	10.42083	10.07957	11.11087	9.970415	9.492833	10.14579	10.36146	10.01234	10.52846	9.48026	10.48734	12.29957	11.70626	10.39906	9.430497	11.0437	9.020981	10.08935	10.25529	10.64874
73	26	10.45944	9.90409	10.70476	10.5807	11.2005	9.613173	11.33873	11.49475	10.87267	10.21824	10.38621	10.43471	9.278995	11.33692	10.27731	10.53261	9.615849	10.90354	11.37747	12.31201
73	27	11.14871	10.41662	11.17048	11.09953	9.481723	11.75809	11.71729	11.19721	11.92346	10.07346	12.11689	10.82133	9.869414	9.88885	10.72038	8.441604	10.76505	10.11128	10.69873	10.00057
73	28	10.26063	11.73082	11.17549	10.23139	11.4345	11.33204	10.43175	10.11337	11.56264	11.91549	11.24355	10.55362	11.49488	9.247291	12.02933	10.0646	10.73891	11.37789	10.82668	11.5892
73	29	11.28382	9.564398	11.55927	9.819171	10.35886	11.40084	10.09231	10.27148	11.19736	11.16049	10.93509	9.684925	10.19319	11.01422	10.13307	9.654062	9.216428	10.32723	10.6447	10.47803
73	30	10.21767	9.224936	11.91918	9.147241	9.582992	10.14077	10.04966	9.815391	10.94571	10.14549	10.60814	9.823232	10.45634	11.83376	11.86798	10.94484	9.802472	10.59487	10.28143	11.8919
73	31	10.53446	10.37527	10.81959	12.75814	11.44621	9.936967	11.59254	10.9416	10.75727	8.952638	9.21479	10.53446	10.89551	9.926774	8.622008	10.80606	10.56919	11.30702	11.66038	10.37283
73	32	10.18954	10.55778	11.51342	9.875141	9.676933	10.35668	9.239816	12.02545	9.277057	10.36655	8.87148	10.32884	11.65834	11.48906	10.78253	12.14966	9.906884	8.857866	10.0052	9.725654
73	33	8.861581	10.00633	10.2594	9.298347	10.71878	11.00205	10.72402	8.690374	12.20556	9.479839	11.89115	11.42113	9.35533	10.8312	8.753002	9.816001	11.56381	10.57383	10.71389	9.751902
73	34	10.06534	10.64534	10.44471	10.11969	9.267714	10.7347	11.26466	10.89103	9.20437	10.9506	9.179593	10.35133	10.02294	10.81458	10.19563	11.4761	10.22081	10.44707	11.88966	9.983756
73	35	11.00161	11.01882	9.682872	10.53414	13.46859	12.18599	9.749535	10.28889	8.738326	10.59893	10.9342	10.21966	11.48542	12.06944	11.23704	10.86085	12.25796	9.952942	9.186009	11.12315
73	36	10.01214	11.60727	10.98349	10.31236	11.12551	11.70162	9.60952	9.385283	12.04147	11.66911	11.89468	11.14511	11.67967	11.91168	8.667706	9.169969	9.563818	11.08889	11.30791	11.88342
73	37	11.13359	10.36949	10.77974	11.5559	11.06496	11.008	11.4026	10.55954	10.50012	10.27673	9.067452	9.974084	12.03479	11.02761	11.47361	10.66424	10.94224	10.50798	10.50007	11.77952
73	38	10.33612	12.17774	10.44796	10.50391	11.16608	10.92769	10.59817	11.0734	11.27386	12.28405	10.80466	10.42121	10.42778	8.553577	9.004976	10.99956	11.46022	10.30517	11.46853	9.064158
73	39	11.04487	9.085191	12.29453	10.49107	11.96723	12.16531	10.34415	13.1948	11.14828	11.81541	10.43924	10.57058	9.483068	10.40778	11.15893	11.95874	9.407304	11.78213	12.13995	11.51226
73	40	11.6094	11.96218	10.98296	12.72962	12.51653	10.12192	10.98213	9.858089	10.07236	10.13766	11.75311	9.803571	10.33408	10.72791	10.78059	9.239553	10.88765	10.28291	12.35062	11.7721
73	41	12.79397	10.43478	9.967399	12.2278	9.673874	10.43753	9.164844	10.72584	11.22999	12.39256	8.769647	11.25503	9.798344	10.18336	11.27066	10.75666	9.501251	11.2548	11.30484	10.95761
73	42	10.50323	10.8776	10.60129	9.606068	11.63542	10.06714	11.04723	10.99826	10.15233	10.41746	10.73164	9.779358	9.517825	11.2448	9.779768	9.863809	10.3066	11.019	11.17597	8.456948
73	43	9.460052	10.30494	11.79284	11.19941	13.50534	10.22886	9.927959	10.56338	10.53996	10.52921	10.38963	9.67242	10.86133	10.1511	11.2387	10.49448	10.15022	12.91872	11.41783	11.49434
73	44	9.020829	8.594734	11.91177	11.97231	11.71733	11.0608	12.68471	11.29349	9.984777	10.74951	12.60156	9.066398	10.99485	11.48699	11.57414	10.22742	9.762823	9.632671	10.68641	10.13001
73	45	10.04689	11.39467	10.75143	10.12837	9.128918	12.20016	10.80883	9.885562	8.649966	9.790298	11.60464	11.17525	9.518043	10.86218	9.143446	9.929538	9.483734	10.127	10.06396	10.92863
73	46	10.42036	10.05791	11.9466	11.90246	9.985161	11.97132	10.87391	11.61307	9.551865	11.01437	10.12322	9.6838	9.7635	9.825571	9.681443	10.1379	9.799782	9.317693	11.65916	11.90833
73	47	11.5547	10.22386	13.61125	11.03279	11.5576	9.968062	11.91914	11.51514	8.979733	11.53315	11.68575	9.346326	10.50092	12.26318	10.34935	11.54995	11.57645	12.83915	11.64964	10.53839
73	48	9.896888	11.23669	11.27202	12.19041	9.537763	10.64743	10.19454	10.92161	9.561419	10.59349	10.95024	11.06546	10.90938	9.387829	11.95827	11.81275	11.91262	10.44449	11.0501	11.06506
74	1	11.3738	9.875513	12.37649	10.25502	11.17563	10.40655	10.68947	9.167302	10.41371	10.32885	11.12194	10.12466	10.2266	9.038194	10.52948	10.04646	10.73315	12.35312	9.931963	10.80066
74	2	10.02669	10.11041	12.48701	11.39918	10.66931	8.94062	11.01001	9.826247	12.0975	11.22101	9.378576	9.549345	9.541008	10.27524	11.62821	9.644608	10.41257	10.05271	9.755013	11.24537
74	3	11.07987	10.78826	8.381588	12.27557	8.946932	11.13177	11.62463	10.00072	9.785697	10.04332	8.324532	9.537894	10.75546	8.316403	10.79339	13.21987	9.034533	11.39079	10.42248	10.34669
74	4	11.76807	10.24355	11.28403	10.67288	10.26628	9.673648	12.33193	10.83816	11.13561	9.638052	11.02877	10.82185	11.58389	9.624422	8.688145	10.45576	13.2284	10.57569	10.95227	10.57063
74	5	11.64222	9.196128	10.30886	11.44785	9.554474	11.88008	9.477004	10.0136	10.31717	11.96753	10.01093	10.16428	10.69827	11.11053	11.66039	11.30046	12.49441	11.03469	10.38883	9.789858
74	6	11.42532	11.34347	11.46312	11.9805	10.00566	9.369381	10.4568	10.93048	9.999615	9.657118	11.04451	10.50681	11.34093	10.1207	12.19367	11.00415	9.94709	11.1588	13.20663	9.913353
74	7	11.61472	9.345445	10.28047	11.42171	9.415193	12.31565	11.2499	13.28431	10.9256	10.57066	9.903644	9.092023	8.129059	10.57874	11.85563	9.845629	9.238863	11.54136	10.08151	9.783561
74	8	10.98256	11.49803	10.53707	11.57209	10.1794	11.30324	9.651468	12.04629	10.75494	10.10044	10.76652	10.76799	10.5634	9.86146	10.86803	12.14552	9.604526	10.39418	9.978248	11.84467
74	9	9.139987	10.84731	10.31056	10.2609	10.62179	10.19298	7.997263	12.01999	8.856692	10.12071	11.16473	11.1702	10.75751	8.872342	10.86557	11.02702	10.82359	10.87961	9.179493	10.23328
74	10	8.442955	11.69475	11.81425	9.506768	11.55922	11.48176	11.75272	13.16745	11.30919	9.501169	9.865016	12.24729	10.57906	10.89466	10.94007	10.66637	9.970271	9.507737	12.14909	11.76405
74	11	9.007658	11.44835	10.85048	9.882593	10.63997	10.84903	11.61387	10.7401	9.904552	9.657337	10.52438	8.673788	11.41221	11.09752	8.841655	9.748556	10.20483	9.307914	7.84563	11.52328
74	12	10.7392	10.81649	10.25973	10.66024	11.18487	12.82935	11.55031	13.23183	12.43097	11.60505	9.1663	11.65054	9.105425	11.06271	10.94055	11.11405	11.41998	8.794799	11.33668	12.53423
74	13	9.825701	11.44875	10.14926	11.83924	8.332546	9.78244	11.24408	10.03469	10.47	9.717427	10.51048	10.55717	9.357479	8.188835	8.368805	10.88993	11.58491	9.992252	12.0127	8.793687
74	14	11.99529	11.66156	8.280394	9.815031	11.25926	11.55252	10.33606	9.654525	10.60352	12.78455	12.83801	9.551032	10.83007	9.788572	11.483	9.214782	9.277051	10.81006	9.725446	10.37229
74	15	11.13339	9.121806	10.45379	10.44589	10.90614	10.20349	11.38073	9.829922	9.799433	10.53876	13.76438	9.563238	12.03923	10.24711	9.048532	11.1901	11.22351	10.60297	11.51926	9.127523
74	16	9.817183	9.914746	10.53074	10.90344	11.14869	10.05755	8.971618	11.80736	11.24662	10.98671	9.712442	9.844755	12.32146	11.13282	8.567726	11.60362	9.954112	10.35934	10.9229	10.11204
74	17	9.043386	11.18069	12.02145	9.733441	11.10433	8.36939	11.88791	11.38532	9.619784	10.40657	12.01324	10.24969	10.28823	12.25956	10.09522	10.68181	11.05675	9.598544	11.40811	11.29603
74	18	8.61023	9.900455	11.7752	10.94328	11.70915	10.44391	11.56577	9.854673	10.16777	11.11879	12.58906	10.35125	11.84151	10.41654	10.81875	9.429107	11.65533	11.00939	9.063172	11.94515
74	19	11.19497	10.38099	12.11239	11.43697	9.875746	12.29427	12.50626	8.682261	11.19312	11.0917	9.679161	9.887834	10.24964	9.536536	8.016833	11.74722	10.25399	9.009685	10.66343	10.58929
74	20	10.47194	10.77653	10.09036	10.81375	10.26236	11.50038	9.809453	11.50443	11.63113	9.709051	9.960747	9.423264	9.977479	10.00004	11.42617	9.517574	9.287944	8.364841	9.793764	10.84356
74	21	10.08526	10.36647	9.998441	10.73372	9.705633	10.52531	10.78624	9.383569	10.28969	9.704269	9.714122	11.09097	10.84402	10.31277	10.63918	8.798262	9.765942	11.09697	9.88443	11.64443
74	22	9.887688	12.53096	8.760169	11.06479	11.88941	11.10073	8.630497	11.50941	10.83486	10.61366	10.51828	11.15977	9.430536	8.781763	10.37334	9.644894	11.03588	11.53935	11.31343	12.54472
74	23	11.16332	9.106339	8.476128	10.55145	9.930167	10.84	10.49107	10.09205	11.10175	8.936322	9.95622	10.84508	10.38086	11.14439	10.33083	8.989119	10.48668	9.248837	10.2141	12.14484
74	24	10.31775	9.736147	10.60262	9.763728	9.069813	10.06225	9.571812	10.91555	9.686801	10.44207	12.28562	10.92262	11.69766	10.29807	10.88458	10.22444	10.77938	10.18007	8.592433	9.511806
74	25	11.29529	11.11357	8.874403	10.47582	10.5423	9.102668	11.12075	9.341778	8.751813	11.08794	10.08557	10.27861	10.61176	11.19219	9.425243	10.65392	11.65081	9.744101	11.58454	12.1479
74	26	9.851143	10.27597	10.77657	11.96302	11.76845	10.07934	10.92006	9.198675	10.33577	11.30056	11.06383	10.2562	11.09971	9.359382	11.78996	10.62959	10.83315	9.686293	12.61876	10.01741
74	27	10.59718	10.29851	9.728186	8.749656	11.22051	10.24239	11.34842	10.65285	10.56246	11.44536	10.2331	12.43582	11.52478	12.09108	11.72643	11.49473	11.05454	9.699671	12.2481	12.01515
74	28	12.26455	10.78653	8.861447	9.803048	9.132234	10.89286	13.06594	10.36073	8.934605	10.43798	11.60473	9.342836	8.007729	9.359858	10.07688	10.98687	8.724855	11.43416	11.40912	10.16237
74	29	11.42955	11.2233	11.55501	11.26817	11.42402	8.984083	8.895013	10.25448	10.85505	9.71093	10.61295	11.22365	9.810095	9.14492	11.00861	10.05331	10.32103	10.33952	11.18483	10.09916
74	30	9.986926	11.27219	11.56191	11.39707	9.622172	9.957126	9.833231	12.68979	10.02893	9.878001	10.52056	8.736114	11.34765	11.49051	10.34371	11.46376	9.483965	8.169065	9.271915	11.14739
74	31	11.82306	11.53275	8.62628	10.13228	11.90744	10.52319	10.55956	8.782027	11.03955	10.80025	10.8628	11.76294	10.94877	10.19033	9.148418	9.622626	9.559945	9.152003	12.32371	12.00908
74	32	11.3793	10.52029	11.8073	10.86593	10.12288	11.30373	10.68568	10.1267	11.79445	11.0956	10.42258	10.4633	9.867123	11.87932	11.30809	11.41148	10.87228	9.48415	10.93665	11.18444
74	33	9.730394	10.72968	11.2005	11.23136	10.55164	11.26592	8.114435	10.14181	9.994415	12.42139	10.70954	11.30706	10.1651	10.12582	10.10378	12.20802	11.30288	11.39239	10.67354	10.73721
74	34	10.86893	11.60657	10.35992	9.513481	9.694741	10.76884	9.598603	10.01208	10.50899	10.56319	10.03943	9.128193	11.51842	8.996699	9.875046	11.83914	11.1269	10.0476	9.581412	9.939958
74	35	11.41535	12.43348	9.533818	10.6857	11.89137	9.183899	10.93603	10.37151	9.187445	9.12402	9.919445	9.951488	11.07828	10.81913	10.54579	8.477356	9.23945	9.767653	10.2001	11.67289
